text,year,period,genre,source,gpt_transitivity,gpt_causativity,gpt_subject_animacy,gpt_subject_role,gpt_pos,gpt_subject,gpt_verb,gpt_object
", clean water, the network of roads, you can see that we're improving the lives of average Egyptians. "" # Still, almost all independent observers expect",2010,2010-19,NEWS,CSMonitor,transitive,causative,animate,agent,verb,we,improving,the lives of average Egyptians
"preschool seats. # "" This unprecedented focus on child care as a way to improve early education, instead of directing all new funding to preschool, emerged as a",2016,2010-19,NEWS,The Seattle Times,intransitive,anticausative,inanimate,agent,verb,focus on child care,improve,
"for improvement to the public health from reducing emissions, even though we have dramatically improved our air quality over the last 40 years. "" # Researchers say health burdens",2019,2010-19,MAG,Phys.Org,intransitive,anticausative,animate,agent,verb,we,improved,
", honey, rose oil, rose petals, coconut oil and cinnamon. # IMPROVE YOUR LINGERIE GAME. It's time for an undie upgrade. Throw out old",2014,2010-19,MAG,Essence,intransitive,anticausative,animate,agent,verb,you,improve,
"36 percent, according to exit polls. # While Democratic support among Hispanics has improved over the past decade, from the low 60s to the high 60s, there",2019,2010-19,NEWS,New York Times,intransitive,anticausative,inanimate,patient,verb,Democratic support among Hispanics,improved,
"General Manager Rob Pelinka already had explained how this version of Lakers is no doubt improved because "" the whole mentality... has been flipped. "" # Finally, after",2017,2010-19,NEWS,OCRegister,intransitive,anticausative,inanimate,patient,verb,this version of Lakers,improved,
", she said. # "" We will continue working with the Greek authorities to improve the situation on the island and stand ready to discuss and support the additional emergency",2019,2010-19,NEWS,Chicago Tribune,transitive,causative,animate,agent,verb,we,improve,the situation on the island
"strengths-based prevention programs appears to serve as "" gateway "" into more formal services, improving Chinese American students' utilization of individual therapy and reproductive health services. # IMPLICATIONS",2013,2010-19,NF/ACAD,JournalSchoolHealth,transitive,causative,inanimate,agent,verb,strengths-based prevention programs,improve,Chinese American students' utilization of individual therapy and reproductive health services
"aware of the inequities and be willing to investigate and make the necessary changes to improve identification of, assessment of, and service to gifted English learners (Castellano &;",2011,2010-19,NF/ACAD,DeltaKappaGamma,intransitive,anticausative,animate,agent,verb,you (implied),improve,
". # The 18-8-4 Wild, which has outscored its past four opponents 17-5, improved to 9-1-3 in its past 13 games (21 out of a possible 26 points",2016,2010-19,NEWS,Minneapolis Star Tribune,intransitive,anticausative,inanimate,patient,verb,The 18-8-4 Wild,improved,
"spreads. "" # Teach about Food as Part of Rehabilitation # In addition to improving the diet and increasing the participation of prisoners in decision making and food preparation,",2017,2010-19,NF/ACAD,J Am Folklore,intransitive,anticausative,inanimate,agent,verb,the diet,improve,
"legs. It's not needed structurally, and by not installing it, you improve access to the bottom shelf. Next, I ripped and crosscut the backboard from",2010,2010-19,MAG,PopMech,intransitive,anticausative,animate,agent,verb,you,improve,
"ABOUT COOKIES # We use cookies to help make this website better, to improve our services and for advertising purposes. You can learn more about our use of",2018,2010-19,MAG,ESPN,intransitive,anticausative,inanimate,agent,verb,we,improve,
"in the 1930s, and the road the relief campers had built hadn't been improved much since, so I went up the hill slow on that narrow, straight",2015,2010-19,FIC,FantasySciFi,intransitive,anticausative,inanimate,patient,verb,the road the relief campers had built,improved,
", because all proceeds go to NEXT for AUTISM, a nonprofit who work to improve the lives of people who have autism spectrum disorder. # There's a week",2018,2010-19,MAG,Nerdist,intransitive,anticausative,animate,agent,verb,a nonprofit,improve,
""" Reducing the amount of collagen cables or collagen producing cells in fibrotic muscle may improve muscle function and reduce pain, even obviating the need for corrective surgery. """,2016,2010-19,MAG,Medical Xpress,intransitive,anticausative,inanimate,agent,verb,reducing the amount of collagen cables or collagen producing cells in fibrotic muscle,improve,"muscle function and reduce pain, even obviating the need for corrective surgery"
"he's in the best shape of his career. And that's helped him improve defensively. The Cardinals believe prospect Randal Grichuk can play center field, and they",2013,2010-19,NEWS,STLouis,intransitive,anticausative,animate,agent,verb,he,improve,
"networks grown around one origin, while a third or fourth origin did not further improve correspondence. # Discussion # By performing comprehensive computational simulation experiments of how the network",2018,2010-19,NF/ACAD,PLoS Computational Biology,intransitive,anticausative,inanimate,patient,verb,a third or fourth origin,improve,
"to time. Colorado, which slipped to 5-7 last year, should be much improved. # Worst: vs. Akron, Sept. 1. This season opener against",2018,2010-19,NEWS,Minneapolis Star Tribune,intransitive,anticausative,inanimate,patient,verb,Colorado,improved,
"strengthening democratic institutions, enhancing political dialogue, intensifying defense and security sector reform, improving public information, and managing the social and economic consequences of reform. n10 This new",2010,2010-19,NF/ACAD,IntlAffairs,intransitive,anticausative,inanimate,agent,verb,this new,improve,
"is slim. Not enough cases to be statistically significant. Marty is working to improve that, but how many ALS sufferers does the average person encounter? # By",2018,2010-19,FIC,Analog,transitive,causative,animate,agent,verb,Marty,improve,that
"needs amending, these plants will benefit from double-digging before planting. # Double-digging also improves soil drainage by breaking up compaction and removing hardpan on soil that has been subjected",2011,2010-19,MAG,OrganicGarden,transitive,causative,inanimate,agent,verb,Double-digging,improves,soil drainage
"replaced in the team by Paco Alcacer, something that means he'll need to improve if he is to have much of a future at the club. Fernando",2016,2010-19,MAG,Bleacher Report,intransitive,anticausative,animate,agent,verb,he,improve,
"and Van Dyke, it demonstrates how twists on old material enable new artists to improve or at least put their own distinctive stamp on a routine. Plus, for",2015,2010-19,MAG,USAToday,intransitive,anticausative,animate,agent,verb,new artists,improve,
"sometimes that we just can' t let go of it. # Has your game improved since you' ve been expressing this lighter side? # Well, 2010 and",2014,2010-19,MAG,GolfMag,intransitive,anticausative,inanimate,patient,verb,your game,improved,
"# He put the company through a six-month back-to-basics boot camp that they hope will improve morale, service and food quality. The restaurant started with a from-scratch kitchen,",2012,2010-19,NEWS,Denver,intransitive,anticausative,animate,agent,verb,they,improve,
they could create a debt market rivaling that for U.S. Treasury securities -- and greatly improve the chances that Spain and Italy could continue to make interest payments and avoid default,2012,2010-19,NEWS,NYTimes,transitive,causative,animate,agent,verb,they,improve,the chances that Spain and Italy could continue to make interest payments and avoid default
training programs for Afghan security forces. That's a much more costeffective means of improving the performance and efficiency of Afghan security forces and decreasing their susceptibility to corruption than,2011,2010-19,MAG,USCatholic,intransitive,anticausative,inanimate,agent,verb,training programs for Afghan security forces,improve,
